filename,width,height,class,xmin,ymin,xmax,ymax
FishDataset274_png.rf.58ea47fe8d57243e3e2e5053b898f746.jpg,416,416,Ephippidae -Spadefishes-,169,305,239,386
FishDataset121_png.rf.568c22d2aa4c663ab368b128c0ce91d4.jpg,416,416,Scombridae -Tunas-,68,125,338,415
FishDataset111_png.rf.5539722869e2124802376385557631ae.jpg,416,416,Acanthuridae -Surgeonfishes-,82,104,297,188
FishDataset111_png.rf.5539722869e2124802376385557631ae.jpg,416,416,Acanthuridae -Surgeonfishes-,64,235,301,308
FishDataset111_png.rf.5539722869e2124802376385557631ae.jpg,416,416,Acanthuridae -Surgeonfishes-,78,160,223,249
FishDataset111_png.rf.5539722869e2124802376385557631ae.jpg,416,416,Acanthuridae -Surgeonfishes-,235,192,361,243
FishDataset721_png.rf.52e0fac5cce8f9811ed883fbfd448d64.jpg,416,416,Shark -Selachimorpha-,28,134,372,291
FishDataset709_png.rf.599144137b114f206222ef80e9289a37.jpg,416,416,Serranidae -Groupers-,0,24,231,333
FishDataset402_png.rf.5ab9a874ecf1b81c237c00ffbb88aef0.jpg,416,416,Scombridae -Tunas-,60,132,363,312
FishDataset430_png.rf.5abe576dbbb909f92cf4fca667d17aa0.jpg,416,416,Serranidae -Groupers-,84,175,277,276
FishDataset229_png.rf.534e4ac533c59c501879e4540579f6c8.jpg,416,416,Scombridae -Tunas-,74,78,344,261
FishDataset229_png.rf.534e4ac533c59c501879e4540579f6c8.jpg,416,416,Scombridae -Tunas-,149,323,247,390
FishDataset264_png.rf.5c5567f90ad66719c7adfdc38b992286.jpg,416,416,Serranidae -Groupers-,22,60,384,334
FishDataset726_png.rf.5619d8c7c268424b9b44fe02b41e6ccb.jpg,416,416,Scaridae -Parrotfishes-,8,94,364,358
FishDataset565_png.rf.57b0707ec1d310e79c568c8bb5f1e6c4.jpg,416,416,Lutjanidae -Snappers-,207,113,301,213
FishDataset338_png.rf.5c3ef2b5eddf32de10bca5eba34f7663.jpg,416,416,Lutjanidae -Snappers-,91,202,378,348
FishDataset703_png.rf.5e1ae42e7e51821a9da4089693dea137.jpg,416,416,Lutjanidae -Snappers-,66,0,213,119
FishDataset703_png.rf.5e1ae42e7e51821a9da4089693dea137.jpg,416,416,Lutjanidae -Snappers-,6,164,155,288
FishDataset703_png.rf.5e1ae42e7e51821a9da4089693dea137.jpg,416,416,Lutjanidae -Snappers-,258,105,396,231
FishDataset703_png.rf.5e1ae42e7e51821a9da4089693dea137.jpg,416,416,Lutjanidae -Snappers-,88,114,259,276
FishDataset703_png.rf.5e1ae42e7e51821a9da4089693dea137.jpg,416,416,Lutjanidae -Snappers-,61,280,237,396
FishDataset367_png.rf.5c6eb2cbbd90377d57f098ebe1171e02.jpg,416,416,Shark -Selachimorpha-,116,19,324,262
FishDataset257_png.rf.3f13a20d6773fb6c6179f7dd0b082ae5.jpg,416,416,Serranidae -Groupers-,139,147,245,325
FishDataset303_png.rf.5bI7Cta8c1Xa4PnR7dWx.jpg,416,416,tuna,53,136,252,365
FishDataset303_png.rf.5bI7Cta8c1Xa4PnR7dWx.jpg,416,416,tuna,73,294,200,411
FishDataset303_png.rf.5bI7Cta8c1Xa4PnR7dWx.jpg,416,416,tuna,131,0,243,112
FishDataset303_png.rf.5bI7Cta8c1Xa4PnR7dWx.jpg,416,416,tuna,286,248,415,404
FishDataset730_png.rf.5kUIsItw5jh3KsXGTlYm.jpg,416,416,shark,75,90,332,362
FishDataset226_png.rf.5saFFpQmcvAbh7QLKGv9.jpg,416,416,snapper,22,92,201,157
FishDataset226_png.rf.5saFFpQmcvAbh7QLKGv9.jpg,416,416,snapper,222,214,336,307
FishDataset301_png.rf.5zbYxQDNVge3eZEF83fY.jpg,416,416,snapper,8,78,415,346
FishDataset634_png.rf.5d37745dc3e2d61b487fd0f8aaee4943.jpg,416,416,Serranidae -Groupers-,71,117,380,369
FishDataset337_png.rf.5UqhdHfBk2S9lsocdzAe.jpg,416,416,jack,123,24,303,278
FishDataset73_png.rf.60bfa00647f14c35244ddbb296eb2384.jpg,416,416,Scombridae -Tunas-,95,64,414,314
FishDataset73_png.rf.60bfa00647f14c35244ddbb296eb2384.jpg,416,416,Scombridae -Tunas-,271,283,404,390
FishDataset73_png.rf.60bfa00647f14c35244ddbb296eb2384.jpg,416,416,Scombridae -Tunas-,254,20,389,129
FishDataset300_png.rf.5stKkfS9xPMdPpNCoWkI.jpg,416,416,surgeon,248,158,353,289
FishDataset300_png.rf.5stKkfS9xPMdPpNCoWkI.jpg,416,416,parrot,38,81,241,235
FishDataset381_png.rf.59c3a0662391b1e335e6892bcf43736a.jpg,416,416,Acanthuridae -Surgeonfishes-,134,154,286,262
FishDataset380_png.rf.5ufYchv7vIzcH7iJ2Ohs.jpg,416,416,surgeon,180,67,251,141
FishDataset380_png.rf.5ufYchv7vIzcH7iJ2Ohs.jpg,416,416,surgeon,316,294,355,364
FishDataset380_png.rf.5ufYchv7vIzcH7iJ2Ohs.jpg,416,416,surgeon,246,242,306,305
FishDataset380_png.rf.5ufYchv7vIzcH7iJ2Ohs.jpg,416,416,surgeon,211,187,279,261
FishDataset380_png.rf.5ufYchv7vIzcH7iJ2Ohs.jpg,416,416,surgeon,195,124,249,179
FishDataset380_png.rf.5ufYchv7vIzcH7iJ2Ohs.jpg,416,416,surgeon,276,83,311,126
FishDataset406_png.rf.5ba512fecb1642157162713c0fe1f8bd.jpg,416,416,Scaridae -Parrotfishes-,92,83,347,339
FishDataset263_png.rf.5My2THiGyuX8OXvHA4ac.jpg,416,416,snapper,67,174,373,374
FishDataset263_png.rf.5My2THiGyuX8OXvHA4ac.jpg,416,416,snapper,57,10,298,183
FishDataset65_png.rf.5ICW3WgGywdDILrM5l0B.jpg,416,416,grouper,92,51,297,314
FishDataset483_png.rf.6507fa6e8bfa126ce76fa03e235c6f80.jpg,416,416,Carangidae -Jacks-,46,111,399,293
FishDataset152_png.rf.5C02xpRaOfVYfUYgCUTg.jpg,416,416,tuna,24,114,410,299
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,299,72,361,114
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,371,56,415,88
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,387,111,415,147
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,332,129,392,168
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,380,164,415,210
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,323,203,403,253
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,288,191,341,233
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,368,246,414,285
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,351,293,415,337
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,304,334,360,370
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,299,297,361,336
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,230,286,304,332
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,209,326,275,365
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,135,296,218,353
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,180,243,255,287
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,237,211,295,250
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,207,169,273,208
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,234,130,310,176
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,103,153,187,193
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,40,159,116,208
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,22,261,88,301
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,81,254,158,302
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,45,51,107,89
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,76,80,148,125
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,137,49,198,83
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,295,33,338,64
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,257,68,299,101
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,197,114,245,151
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,187,83,233,114
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,51,17,88,42
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,37,122,105,164
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,141,197,213,240
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,2,158,49,193
FishDataset194_png.rf.614315b833d7742884ec209982bd63c4.jpg,416,416,Acanthuridae -Surgeonfishes-,140,13,178,40
FishDataset732_png.rf.5f8aa98c5c4a9ff77dd35a0b6d45861c.jpg,416,416,Scaridae -Parrotfishes-,113,171,298,325
FishDataset717_png.rf.5a104c10b4581bfe44adf2b9d373b20c.jpg,416,416,Serranidae -Groupers-,28,112,377,326
FishDataset457_png.rf.618cd1751911698982fb023385a72fa3.jpg,416,416,Carangidae -Jacks-,61,129,399,346
FishDataset228_png.rf.66a5e92f92a6cc42044a89ce023af757.jpg,416,416,Carangidae -Jacks-,110,148,289,314
FishDataset392_png.rf.66a884ce77f74f71e6e777d56ebac269.jpg,416,416,Carangidae -Jacks-,91,132,201,239
FishDataset392_png.rf.66a884ce77f74f71e6e777d56ebac269.jpg,416,416,Carangidae -Jacks-,29,42,118,113
FishDataset392_png.rf.66a884ce77f74f71e6e777d56ebac269.jpg,416,416,Carangidae -Jacks-,248,0,326,76
FishDataset142_png.rf.649143cedb7ffa6f9bdd99a556728fff.jpg,416,416,Acanthuridae -Surgeonfishes-,220,57,263,157
FishDataset142_png.rf.649143cedb7ffa6f9bdd99a556728fff.jpg,416,416,Acanthuridae -Surgeonfishes-,44,167,258,414
FishDataset293_png.rf.69ab032822d43f023c50a0375a614eb5.jpg,416,416,Shark -Selachimorpha-,71,181,339,322
FishDataset307_png.rf.63f392ededab8a787bef64841892a336.jpg,416,416,Serranidae -Groupers-,81,74,383,292
FishDataset208_png.rf.686848bfb6574ddb9b2b7328db3a44aa.jpg,416,416,Acanthuridae -Surgeonfishes-,33,213,244,413
FishDataset664_png.rf.6B4usimEHJdfXRGjqSOg.jpg,416,416,parrot,88,136,230,258
FishDataset735_png.rf.68FXQNEGiyA39B1Qvdd9.jpg,416,416,grouper,29,51,360,376
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,7,275,95,330
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,17,171,103,213
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,35,212,127,250
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,66,245,166,297
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,102,329,191,368
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,190,293,257,344
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,134,117,226,164
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,191,85,275,128
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,149,159,226,208
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,216,195,306,238
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,250,229,339,276
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,247,139,322,184
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,274,301,349,347
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,321,285,392,335
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,327,50,411,90
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,296,168,375,219
FishDataset42_png.rf.6bb3c9760bc9531791effe1b07d86af1.jpg,416,416,Scombridae -Tunas-,356,213,415,253
FishDataset657_png.rf.69c277dc4a1abcd2891c0385dddaae0e.jpg,416,416,Carangidae -Jacks-,116,86,348,263
FishDataset307_png.rf.5YUupqzUL8kipm3PtoEa.jpg,416,416,grouper,81,74,383,292
FishDataset706_png.rf.6640ad77a2a9de82d463979dcca4a781.jpg,416,416,Scaridae -Parrotfishes-,28,114,383,335
FishDataset513_png.rf.6958b43c1f46ae4789c07517ede1f332.jpg,416,416,Shark -Selachimorpha-,38,39,407,332
FishDataset617_png.rf.67b86da3862c98ac439bcf72b681bd2d.jpg,416,416,Lutjanidae -Snappers-,156,53,273,220
FishDataset670_png.rf.6affb1d520857e1875b54da8f5901a3e.jpg,416,416,Shark -Selachimorpha-,62,156,300,281
FishDataset716_png.rf.6277feaac94e1276245fb8f811e02dfe.jpg,416,416,Scombridae -Tunas-,69,76,415,379
FishDataset107_png.rf.6a158cee61bdaaa03ff06dba161dd6f3.jpg,416,416,Carangidae -Jacks-,14,15,408,406
FishDataset342_png.rf.62b5863be1470daa4cb51a2e92caee87.jpg,416,416,Acanthuridae -Surgeonfishes-,268,254,406,351
FishDataset342_png.rf.62b5863be1470daa4cb51a2e92caee87.jpg,416,416,Acanthuridae -Surgeonfishes-,251,109,375,192
FishDataset342_png.rf.62b5863be1470daa4cb51a2e92caee87.jpg,416,416,Acanthuridae -Surgeonfishes-,278,0,375,72
FishDataset342_png.rf.62b5863be1470daa4cb51a2e92caee87.jpg,416,416,Acanthuridae -Surgeonfishes-,123,92,259,185
FishDataset342_png.rf.62b5863be1470daa4cb51a2e92caee87.jpg,416,416,Acanthuridae -Surgeonfishes-,138,189,249,261
FishDataset342_png.rf.62b5863be1470daa4cb51a2e92caee87.jpg,416,416,Acanthuridae -Surgeonfishes-,83,245,203,332
FishDataset342_png.rf.62b5863be1470daa4cb51a2e92caee87.jpg,416,416,Acanthuridae -Surgeonfishes-,5,130,135,215
FishDataset342_png.rf.62b5863be1470daa4cb51a2e92caee87.jpg,416,416,Acanthuridae -Surgeonfishes-,83,0,194,70
FishDataset342_png.rf.62b5863be1470daa4cb51a2e92caee87.jpg,416,416,Acanthuridae -Surgeonfishes-,334,75,415,169
FishDataset582_png.rf.6bf165aad442b3f5381f0817d56f1fc3.jpg,416,416,Carangidae -Jacks-,181,111,272,182
FishDataset582_png.rf.6bf165aad442b3f5381f0817d56f1fc3.jpg,416,416,Carangidae -Jacks-,245,146,362,249
FishDataset582_png.rf.6bf165aad442b3f5381f0817d56f1fc3.jpg,416,416,Carangidae -Jacks-,223,213,316,287
FishDataset582_png.rf.6bf165aad442b3f5381f0817d56f1fc3.jpg,416,416,Carangidae -Jacks-,187,239,290,322
FishDataset436_png.rf.6QoMwQBjgmw3ZEiQBePc.jpg,416,416,tuna,211,9,293,132
FishDataset436_png.rf.6QoMwQBjgmw3ZEiQBePc.jpg,416,416,tuna,73,93,369,354
FishDataset302_png.rf.6f014eaa9ad4e965d02155dd7a0410fa.jpg,416,416,Scombridae -Tunas-,30,165,329,312
FishDataset160_png.rf.6bd11c958e28f6de7d4800d23ab4a255.jpg,416,416,Carangidae -Jacks-,81,56,402,322
FishDataset151_png.rf.6DyAEA7ciA75BOKo55WX.jpg,416,416,surgeon,16,116,338,305
FishDataset16_png.rf.6XYzFTiturbjfeEQ3UsQ.jpg,416,416,tuna,29,130,411,322
FishDataset96_png.rf.651d32c11c5786e4cd10dfe2cbbfdba6.jpg,416,416,Shark -Selachimorpha-,28,125,385,321
FishDataset699_png.rf.6ddd678ee22f97ce995f68eff1d6ba32.jpg,416,416,Carangidae -Jacks-,100,100,371,319
FishDataset535_png.rf.62283a83054373e9c6a782387ff52865.jpg,416,416,Scombridae -Tunas-,4,125,397,318
FishDataset620_png.rf.721abf4a3e5557144ecac573fdd4a0b2.jpg,416,416,Lutjanidae -Snappers-,31,130,387,319
FishDataset331_png.rf.726323345e6c3a06205395751723b2e6.jpg,416,416,Serranidae -Groupers-,0,234,232,415
FishDataset539_png.rf.70d2c864db220c47cd11d6dc5aa29d72.jpg,416,416,Shark -Selachimorpha-,50,0,386,388
FishDataset335_png.rf.718e62c602408ad54b8ae98a69d0ae23.jpg,416,416,Acanthuridae -Surgeonfishes-,112,47,167,94
FishDataset335_png.rf.718e62c602408ad54b8ae98a69d0ae23.jpg,416,416,Acanthuridae -Surgeonfishes-,194,234,272,302
FishDataset335_png.rf.718e62c602408ad54b8ae98a69d0ae23.jpg,416,416,Acanthuridae -Surgeonfishes-,268,172,349,239
FishDataset335_png.rf.718e62c602408ad54b8ae98a69d0ae23.jpg,416,416,Acanthuridae -Surgeonfishes-,205,140,286,216
FishDataset249_png.rf.72460c94361ae7cedb78f27b0dbc2145.jpg,416,416,Shark -Selachimorpha-,218,188,352,415
FishDataset548_png.rf.6fc6cbdc7410519e7667825b67abfd84.jpg,416,416,Lutjanidae -Snappers-,113,178,287,337
FishDataset548_png.rf.6fc6cbdc7410519e7667825b67abfd84.jpg,416,416,Pomacanthidae -Angelfishes-,175,36,257,122
FishDataset579_png.rf.73eb172f2da09875c37795c1fd1bcb97.jpg,416,416,Scaridae -Parrotfishes-,65,62,353,368
FishDataset165_png.rf.6dFdOMxqPo4CkiY9Qkca.jpg,416,416,snapper,28,83,373,349
FishDataset536_png.rf.75ae92911f49c345ee2c04fa77f3907a.jpg,416,416,Shark -Selachimorpha-,86,160,356,266
FishDataset114_png.rf.6Mqkn1OYXcLULWcxplzj.jpg,416,416,surgeon,209,39,265,83
FishDataset114_png.rf.6Mqkn1OYXcLULWcxplzj.jpg,416,416,surgeon,154,53,203,101
FishDataset114_png.rf.6Mqkn1OYXcLULWcxplzj.jpg,416,416,surgeon,77,106,138,162
FishDataset114_png.rf.6Mqkn1OYXcLULWcxplzj.jpg,416,416,surgeon,53,134,130,181
FishDataset114_png.rf.6Mqkn1OYXcLULWcxplzj.jpg,416,416,surgeon,116,114,188,157
FishDataset575_png.rf.7431ab038e59b3d4729a6802dc97d2d8.jpg,416,416,Lutjanidae -Snappers-,31,104,401,309
FishDataset46_png.rf.751e641249e56c7e0a5f648255489d98.jpg,416,416,Serranidae -Groupers-,49,82,376,332
FishDataset652_png.rf.71c08a5615e0c9e49a3544ba1405f0e5.jpg,416,416,Serranidae -Groupers-,77,125,361,397
FishDataset477_png.rf.6c6a239c2c95523aa8f6d3002a3b4fd9.jpg,416,416,Acanthuridae -Surgeonfishes-,28,25,313,295
FishDataset659_png.rf.7609b1234346ddd6d0e8b1f1fdda2ec0.jpg,416,416,Shark -Selachimorpha-,206,53,396,215
FishDataset659_png.rf.7609b1234346ddd6d0e8b1f1fdda2ec0.jpg,416,416,Shark -Selachimorpha-,130,285,311,410
FishDataset423_png.rf.741be3dbb9b1164aa66012eb52757e7d.jpg,416,416,Scaridae -Parrotfishes-,51,119,368,314
FishDataset255_png.rf.75639fe6e1231f7addc288e21aea8073.jpg,416,416,Carangidae -Jacks-,205,12,343,150
FishDataset255_png.rf.75639fe6e1231f7addc288e21aea8073.jpg,416,416,Carangidae -Jacks-,119,73,259,173
FishDataset255_png.rf.75639fe6e1231f7addc288e21aea8073.jpg,416,416,Carangidae -Jacks-,0,19,98,116
FishDataset255_png.rf.75639fe6e1231f7addc288e21aea8073.jpg,416,416,Carangidae -Jacks-,47,3,158,81
FishDataset255_png.rf.75639fe6e1231f7addc288e21aea8073.jpg,416,416,Carangidae -Jacks-,95,186,197,260
FishDataset255_png.rf.75639fe6e1231f7addc288e21aea8073.jpg,416,416,Carangidae -Jacks-,239,176,386,298
FishDataset255_png.rf.75639fe6e1231f7addc288e21aea8073.jpg,416,416,Carangidae -Jacks-,104,310,238,415
FishDataset255_png.rf.75639fe6e1231f7addc288e21aea8073.jpg,416,416,Carangidae -Jacks-,158,246,257,320
FishDataset255_png.rf.75639fe6e1231f7addc288e21aea8073.jpg,416,416,Carangidae -Jacks-,2,271,96,383
FishDataset314_png.rf.6fba016674b32ef5a4f17243829f1fa3.jpg,416,416,Carangidae -Jacks-,19,39,82,114
FishDataset314_png.rf.6fba016674b32ef5a4f17243829f1fa3.jpg,416,416,Carangidae -Jacks-,5,136,77,214
FishDataset314_png.rf.6fba016674b32ef5a4f17243829f1fa3.jpg,416,416,Carangidae -Jacks-,65,132,119,197
FishDataset314_png.rf.6fba016674b32ef5a4f17243829f1fa3.jpg,416,416,Carangidae -Jacks-,55,204,147,278
FishDataset314_png.rf.6fba016674b32ef5a4f17243829f1fa3.jpg,416,416,Carangidae -Jacks-,207,88,288,166
FishDataset314_png.rf.6fba016674b32ef5a4f17243829f1fa3.jpg,416,416,Carangidae -Jacks-,179,127,248,206
FishDataset314_png.rf.6fba016674b32ef5a4f17243829f1fa3.jpg,416,416,Carangidae -Jacks-,159,228,239,309
FishDataset314_png.rf.6fba016674b32ef5a4f17243829f1fa3.jpg,416,416,Carangidae -Jacks-,249,208,351,291
FishDataset573_png.rf.757e0f89230447a787b4cb05c57c4f5b.jpg,416,416,Carangidae -Jacks-,180,41,381,388
FishDataset246_png.rf.765a494a61f6b9bcd4226ef6016a4c34.jpg,416,416,Scaridae -Parrotfishes-,50,88,409,317
FishDataset309_png.rf.75270b34e54c35ac7803964e966ff515.jpg,416,416,Scaridae -Parrotfishes-,6,111,357,307
FishDataset452_png.rf.7BIlCaiHPEf0plG3iBtx.jpg,416,416,shark,45,103,393,371
FishDataset98_png.rf.6kjOaPZgyGng2MEzu2Ts.jpg,416,416,grouper,55,226,268,375
FishDataset417_png.rf.79898b570329b2803b4130a3cdee1f82.jpg,416,416,Acanthuridae -Surgeonfishes-,109,121,365,257
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,159,47,236,83
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,57,75,122,117
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,292,26,373,67
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,196,81,278,117
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,111,86,192,122
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,8,136,44,164
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,222,40,280,69
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,196,13,280,47
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,233,76,354,120
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,121,114,194,141
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,63,132,135,171
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,189,124,298,182
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,46,209,118,235
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,168,192,294,231
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,240,147,359,182
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,299,109,403,142
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,268,196,399,249
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,119,236,241,282
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,76,275,205,311
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,217,240,344,276
FishDataset456_png.rf.78048b9904b91666db22724bfa92926e.jpg,416,416,Lutjanidae -Snappers-,273,266,397,312
FishDataset292_png.rf.78b3958f565e8a6ccc710f4352e0f089.jpg,416,416,Carangidae -Jacks-,7,48,203,231
FishDataset292_png.rf.78b3958f565e8a6ccc710f4352e0f089.jpg,416,416,Carangidae -Jacks-,116,167,399,377
FishDataset576_png.rf.77e37025fa9c626e5f7f10905c969340.jpg,416,416,Scaridae -Parrotfishes-,65,80,134,129
FishDataset576_png.rf.77e37025fa9c626e5f7f10905c969340.jpg,416,416,Scaridae -Parrotfishes-,218,52,312,103
FishDataset576_png.rf.77e37025fa9c626e5f7f10905c969340.jpg,416,416,Scaridae -Parrotfishes-,227,158,298,201
FishDataset576_png.rf.77e37025fa9c626e5f7f10905c969340.jpg,416,416,Scaridae -Parrotfishes-,24,265,98,343
FishDataset576_png.rf.77e37025fa9c626e5f7f10905c969340.jpg,416,416,Scaridae -Parrotfishes-,239,340,240,342
FishDataset576_png.rf.77e37025fa9c626e5f7f10905c969340.jpg,416,416,Scaridae -Parrotfishes-,2,156,50,227
FishDataset576_png.rf.77e37025fa9c626e5f7f10905c969340.jpg,416,416,Scaridae -Parrotfishes-,171,34,208,139
FishDataset576_png.rf.77e37025fa9c626e5f7f10905c969340.jpg,416,416,Scaridae -Parrotfishes-,249,314,337,368
FishDataset576_png.rf.77e37025fa9c626e5f7f10905c969340.jpg,416,416,Scaridae -Parrotfishes-,119,147,183,203
FishDataset576_png.rf.77e37025fa9c626e5f7f10905c969340.jpg,416,416,Scaridae -Parrotfishes-,337,160,387,204
